timestamp,asset_id,latitude,longitude,inventory_level,shipment_status,temperature,humidity,traffic_status,waiting_time,user_transaction_amount,user_purchase_frequency,logistics_delay_reason,asset_utilization,demand_forecast,logistics_delay,month,dow,hour
2024-02-21 02:51:08,Truck_4,3.6602,107.779,464,in transit,20.8,50.1,Heavy,16,441,7,nan,91.1,240,1,2,2,2
2024-10-25 05:54:37,Truck_3,29.342,-68.5682,452,in transit,26.7,64.1,Clear,36,152,1,nan,90.1,231,0,10,4,5
2024-07-18 23:30:52,Truck_9,-20.6524,-102.5762,228,delivered,28.7,65.0,Heavy,26,271,3,traffic,66.0,290,1,7,3,23
2024-02-28 23:27:53,Truck_10,-88.696,117.3902,288,delivered,27.1,69.4,Heavy,37,144,2,nan,63.6,126,1,2,2,23
2024-07-13 15:41:00,Truck_10,-27.0315,40.2451,133,delayed,18.6,79.4,Clear,14,314,10,mechanical failure,98.8,109,1,7,5,15
2024-06-21 04:12:55,Truck_6,25.5135,-147.3897,117,in transit,29.7,63.7,Clear,17,159,8,nan,77.0,106,0,6,4,4
2024-09-29 17:58:30,Truck_2,68.4014,-52.0862,428,delayed,28.4,74.2,Clear,54,492,1,nan,86.2,286,1,9,6,17
2024-06-05 07:32:41,Truck_8,-7.1543,-132.8372,381,delivered,18.0,53.0,Clear,25,398,9,weather,94.6,100,0,6,2,7
2024-12-19 21:28:31,Truck_9,-78.2763,151.3943,166,delayed,22.5,53.8,Clear,57,442,6,weather,72.1,284,1,12,3,21
2024-04-23 18:51:26,Truck_2,33.9665,-46.5423,225,in transit,26.1,75.8,Heavy,41,286,3,mechanical failure,72.9,224,1,4,1,18
2024-02-17 20:09:25,Truck_2,-59.6899,143.0428,364,delayed,18.8,68.2,Detour,41,373,1,weather,88.7,215,1,2,5,20
2024-07-21 06:13:04,Truck_7,25.7047,150.6302,318,in transit,25.3,74.6,Clear,32,486,9,weather,68.1,277,0,7,6,6
2024-04-03 05:24:14,Truck_2,15.4009,52.3537,417,in transit,20.0,61.0,Heavy,54,300,4,traffic,74.5,156,1,4,2,5
2024-10-22 10:43:44,Truck_7,-86.7799,-102.1496,180,delayed,18.5,52.1,Clear,10,182,5,mechanical failure,99.0,279,1,10,1,10
2024-04-28 12:38:55,Truck_8,40.3406,159.0723,134,delayed,24.1,68.2,Heavy,35,187,6,mechanical failure,99.9,102,1,4,6,12
2024-09-28 12:11:17,Truck_8,40.4005,-149.1521,237,in transit,28.1,75.5,Detour,18,349,2,weather,90.5,189,0,9,5,12
2024-09-09 11:51:15,Truck_5,-85.1352,73.2511,259,delayed,26.6,53.0,Clear,28,118,4,traffic,60.2,249,1,9,0,11
2024-10-02 21:49:15,Truck_3,-1.28,1.0168,463,in transit,19.8,54.5,Heavy,12,408,8,traffic,71.2,229,1,10,2,21
2024-05-05 05:42:10,Truck_10,45.2617,-152.3952,290,delivered,23.7,53.5,Detour,44,237,5,mechanical failure,85.8,270,0,5,6,5
2024-05-21 02:33:29,Truck_8,-14.7713,-117.3565,345,delayed,21.3,53.6,Clear,35,388,4,weather,83.5,159,1,5,1,2
2024-03-15 22:19:21,Truck_6,51.4225,112.3362,165,delayed,25.6,61.7,Detour,50,149,10,traffic,62.6,252,1,3,4,22
2024-02-07 19:45:50,Truck_3,-15.2991,-95.0112,259,in transit,27.0,79.7,Heavy,15,167,9,traffic,88.6,147,1,2,2,19
2024-05-11 05:18:46,Truck_7,86.6678,-139.6955,330,delivered,26.9,62.9,Detour,47,382,6,weather,90.3,115,0,5,5,5
2024-01-31 05:31:37,Truck_5,44.5442,-73.4346,467,delivered,19.3,62.1,Detour,39,180,8,mechanical failure,63.8,145,0,1,2,5
2024-11-01 01:28:08,Truck_3,-48.4503,-99.9978,329,in transit,26.7,56.2,Detour,16,261,9,traffic,90.7,104,0,11,4,1
2024-03-03 04:17:01,Truck_9,-37.3934,31.4093,122,delivered,22.9,64.0,Heavy,24,409,5,mechanical failure,99.7,184,1,3,6,4
2024-03-09 00:10:34,Truck_3,34.0712,123.0237,146,in transit,24.2,69.1,Clear,58,301,2,nan,82.0,238,0,3,5,0
2024-04-17 17:28:32,Truck_10,-21.5633,-12.8487,419,delivered,26.1,62.0,Heavy,19,484,8,nan,96.4,262,1,4,2,17
2024-09-21 10:33:05,Truck_7,-33.3756,7.8261,143,in transit,20.1,57.0,Detour,41,143,9,nan,62.1,106,0,9,5,10
2024-02-11 10:31:50,Truck_10,-61.849,-123.7835,445,delivered,19.8,54.1,Clear,39,375,2,weather,88.3,247,0,2,6,10
2024-06-15 11:59:39,Truck_5,88.5686,-161.7382,450,delayed,18.7,56.4,Detour,12,140,8,mechanical failure,61.9,160,1,6,5,11
2024-08-09 03:00:34,Truck_2,-69.408,-8.1703,451,delivered,22.5,51.6,Detour,28,421,6,nan,68.8,107,0,8,4,3
2024-07-22 00:56:20,Truck_4,-49.1524,14.1164,425,delayed,22.4,65.9,Clear,30,452,10,traffic,91.4,163,1,7,0,0
2024-08-17 07:37:02,Truck_8,27.787,8.2288,235,delivered,25.8,62.6,Heavy,51,171,6,mechanical failure,87.5,207,1,8,5,7
2024-12-11 23:47:30,Truck_7,-13.8485,119.2071,181,in transit,29.7,51.8,Clear,38,388,10,nan,92.4,292,0,12,2,23
2024-09-12 00:06:39,Truck_3,25.5003,-47.5718,370,delivered,23.5,74.4,Heavy,60,105,1,nan,99.5,128,1,9,3,0
2024-07-08 14:07:29,Truck_3,69.4106,61.7368,102,delayed,25.6,76.0,Heavy,50,444,9,traffic,88.3,105,1,7,0,14
2024-03-06 13:14:35,Truck_3,-6.8964,-35.5418,200,delivered,18.5,77.7,Detour,24,158,4,nan,82.5,234,0,3,2,13
2024-10-30 04:55:27,Truck_6,-0.1148,-127.6784,292,in transit,23.2,68.1,Heavy,41,440,10,mechanical failure,88.9,160,1,10,2,4
2024-10-07 10:54:40,Truck_5,-41.4279,178.8694,401,in transit,28.2,51.0,Clear,51,327,3,nan,85.6,138,0,10,0,10
2024-06-06 22:52:41,Truck_3,-0.9333,124.8495,305,delayed,27.4,50.8,Clear,34,474,1,mechanical failure,82.0,226,1,6,3,22
2024-04-20 00:14:34,Truck_3,-58.2175,7.2699,441,in transit,25.0,75.4,Heavy,58,149,10,traffic,61.3,247,1,4,5,0
2024-08-02 00:10:54,Truck_2,83.3287,-84.2738,130,delayed,18.7,67.2,Clear,47,367,1,traffic,81.7,131,1,8,4,0
2024-10-03 02:54:03,Truck_6,-33.2637,45.4122,265,in transit,23.4,56.1,Detour,34,406,6,mechanical failure,95.0,133,0,10,3,2
2024-09-23 22:37:49,Truck_1,74.3356,112.5528,426,delivered,26.3,77.7,Detour,58,373,6,traffic,93.0,125,0,9,0,22
2024-02-17 16:11:22,Truck_6,-53.3015,11.4861,432,in transit,28.0,65.2,Heavy,35,499,8,weather,97.4,110,1,2,5,16
2024-11-23 04:40:26,Truck_2,-22.5519,60.711,406,delayed,20.9,76.4,Detour,57,160,9,nan,73.3,120,1,11,5,4
2024-01-11 20:19:14,Truck_10,61.697,164.5493,410,in transit,24.5,62.4,Clear,40,172,5,nan,86.2,225,0,1,3,20
2024-10-28 02:17:22,Truck_5,-75.2867,-163.4,155,in transit,22.6,77.1,Detour,13,196,7,nan,83.2,168,0,10,0,2
2024-12-26 05:05:12,Truck_3,87.1386,-114.968,397,delivered,23.7,73.5,Detour,31,266,1,mechanical failure,92.8,265,0,12,3,5
2024-03-28 10:24:32,Truck_5,51.2486,-41.4882,305,delivered,28.0,67.8,Detour,13,455,2,weather,80.8,147,0,3,3,10
2024-04-16 02:44:43,Truck_2,-19.8201,2.4374,343,delayed,26.2,62.4,Detour,18,166,7,weather,62.3,168,1,4,1,2
2024-12-08 06:15:28,Truck_6,-13.561,-52.5469,342,in transit,27.6,71.9,Detour,24,216,2,traffic,67.5,225,0,12,6,6
2024-09-05 17:43:56,Truck_3,51.4883,105.7445,347,in transit,29.1,80.0,Heavy,25,256,3,mechanical failure,69.6,274,1,9,3,17
2024-02-02 22:24:18,Truck_3,21.5738,-95.1501,403,delivered,29.5,76.6,Heavy,36,379,2,mechanical failure,66.7,242,1,2,4,22
2024-04-30 18:44:12,Truck_9,-31.8174,59.5716,482,delayed,18.1,76.1,Heavy,54,203,10,traffic,74.1,112,1,4,1,18
2024-05-01 03:13:17,Truck_3,-76.0304,112.9276,130,delivered,21.6,60.9,Clear,48,479,8,traffic,83.3,173,0,5,2,3
2024-01-10 20:02:28,Truck_1,47.5481,-97.4831,465,delayed,24.0,72.4,Heavy,48,112,8,nan,97.1,212,1,1,2,20
2024-10-21 11:15:32,Truck_2,77.8751,144.04,322,delayed,26.1,71.9,Detour,45,339,8,weather,97.6,145,1,10,0,11
2024-11-25 02:58:57,Truck_1,-56.6674,-50.0426,126,delivered,20.3,51.2,Detour,53,486,7,mechanical failure,97.5,129,0,11,0,2
2024-12-20 08:01:23,Truck_3,62.0999,-9.5972,142,in transit,22.7,66.1,Detour,59,343,6,mechanical failure,86.7,256,0,12,4,8
2024-06-29 19:07:17,Truck_9,57.9908,-117.5288,444,delivered,21.6,53.2,Detour,16,113,2,traffic,96.1,181,0,6,5,19
2024-12-13 18:57:55,Truck_2,73.1274,-63.9399,100,delivered,22.4,71.6,Detour,22,389,4,traffic,73.4,159,0,12,4,18
2024-11-20 05:25:19,Truck_3,-28.6949,-110.5161,227,in transit,22.6,58.5,Detour,24,477,10,weather,89.0,139,0,11,2,5
2024-06-29 09:51:14,Truck_3,-28.9152,114.375,416,delivered,20.7,69.1,Detour,32,139,6,mechanical failure,91.7,221,0,6,5,9
2024-12-22 23:33:57,Truck_3,83.9488,131.1197,499,delayed,25.8,64.0,Detour,46,295,6,traffic,87.6,160,1,12,6,23
2024-06-23 22:08:31,Truck_6,52.1635,10.8296,328,delivered,29.8,53.5,Clear,54,144,6,weather,78.0,158,0,6,6,22
2024-03-29 05:14:26,Truck_1,36.5185,-71.9718,324,delivered,28.2,56.8,Heavy,10,249,7,nan,76.7,298,1,3,4,5
2024-04-03 14:11:16,Truck_5,-10.8232,144.0982,401,in transit,26.3,59.4,Heavy,30,268,7,nan,67.6,225,1,4,2,14
2024-12-15 14:02:28,Truck_1,-37.9195,-99.3768,182,delayed,22.9,54.4,Detour,50,135,3,nan,98.4,268,1,12,6,14
2024-08-06 13:23:18,Truck_6,-7.2984,-44.5918,264,delivered,29.5,67.3,Heavy,32,314,8,traffic,65.9,202,1,8,1,13
2024-03-14 02:35:33,Truck_8,13.6845,-126.4199,293,delivered,23.8,62.8,Detour,19,135,1,mechanical failure,98.8,291,0,3,3,2
2024-08-27 00:34:46,Truck_10,-70.6428,166.3723,343,in transit,29.5,59.8,Detour,35,294,8,nan,73.7,256,0,8,1,0
2024-04-24 20:50:47,Truck_4,-19.3929,-10.2537,103,in transit,24.8,79.3,Heavy,22,393,9,weather,88.6,108,1,4,2,20
2024-09-09 21:41:33,Truck_9,-32.5141,-170.9566,295,delivered,23.6,72.8,Detour,18,327,5,nan,92.1,283,0,9,0,21
2024-06-20 13:57:57,Truck_10,59.3783,74.9628,300,delivered,27.4,52.8,Detour,35,431,10,nan,81.2,120,0,6,3,13
2024-06-02 10:54:33,Truck_7,-36.2517,72.4728,108,delivered,27.9,65.6,Heavy,46,138,4,traffic,82.7,173,1,6,6,10
2024-07-09 23:21:47,Truck_8,-55.9854,-149.8958,153,delayed,27.5,69.9,Detour,24,118,7,weather,62.5,237,1,7,1,23
2024-07-03 09:52:55,Truck_8,27.3259,-116.2066,336,in transit,22.5,51.6,Detour,11,446,6,nan,70.2,275,0,7,2,9
2024-12-09 20:35:02,Truck_9,27.7357,-170.5766,211,delayed,21.7,52.3,Detour,11,401,9,nan,66.2,241,1,12,0,20
2024-03-14 00:55:34,Truck_4,23.2023,92.2763,144,delivered,21.1,58.8,Clear,35,443,10,mechanical failure,89.0,141,0,3,3,0
2024-05-28 06:29:51,Truck_10,87.5129,-65.0922,224,delayed,21.7,78.5,Clear,20,428,7,nan,72.4,287,1,5,1,6
2024-11-22 23:49:18,Truck_9,81.1975,137.0497,185,in transit,19.9,66.3,Detour,59,264,4,nan,65.2,177,0,11,4,23
2024-04-21 03:47:52,Truck_4,55.919,-39.578,220,in transit,28.2,55.4,Clear,10,203,8,weather,81.1,281,0,4,6,3
2024-03-15 07:02:10,Truck_5,-15.3314,22.397,236,in transit,18.3,69.0,Clear,34,303,2,mechanical failure,62.6,270,0,3,4,7
2024-03-22 14:12:36,Truck_10,-55.3603,79.1276,159,delayed,29.7,69.6,Clear,49,227,1,nan,62.0,232,1,3,4,14
2024-09-18 16:35:57,Truck_6,8.3934,-165.2068,433,delayed,26.4,69.3,Detour,25,127,8,nan,84.5,125,1,9,2,16
2024-11-20 19:12:02,Truck_7,27.499,-98.0697,109,in transit,25.1,76.5,Heavy,16,356,5,nan,64.9,127,1,11,2,19
2024-04-08 18:13:51,Truck_6,14.687,-33.9771,453,in transit,25.8,78.6,Detour,21,142,10,mechanical failure,85.7,180,0,4,0,18
2024-01-13 16:35:47,Truck_9,19.3645,-149.4523,169,in transit,28.6,78.8,Heavy,27,482,4,traffic,80.5,122,1,1,5,16
2024-11-11 04:35:37,Truck_7,38.0858,-149.297,105,delayed,23.6,54.4,Detour,18,364,10,traffic,76.0,158,1,11,0,4
2024-10-04 16:05:37,Truck_9,4.379,97.6354,256,delivered,29.6,73.7,Heavy,20,309,8,weather,83.4,142,1,10,4,16
2024-05-12 21:29:39,Truck_8,-28.8542,119.5019,309,delivered,22.8,52.8,Clear,19,101,2,mechanical failure,85.5,242,0,5,6,21
2024-12-23 04:59:36,Truck_9,-17.5843,-151.1609,346,delivered,26.9,70.6,Detour,44,192,9,traffic,76.2,239,0,12,0,4
2024-06-15 00:46:44,Truck_4,15.5281,-170.3941,302,delayed,24.6,60.6,Heavy,30,431,3,nan,76.0,127,1,6,5,0
2024-07-18 17:29:17,Truck_4,-83.8983,-128.1642,181,in transit,24.7,63.4,Heavy,25,107,8,nan,71.3,265,1,7,3,17
2024-02-10 08:40:55,Truck_9,-25.4823,169.1921,282,delayed,21.8,63.6,Clear,43,370,7,traffic,69.4,251,1,2,5,8
2024-09-09 10:46:47,Truck_10,-69.493,-118.9742,398,delivered,26.5,64.8,Heavy,44,387,1,nan,90.6,122,1,9,0,10
2024-04-19 08:18:04,Truck_1,-8.0714,-158.0304,210,in transit,24.7,65.0,Heavy,50,185,10,mechanical failure,84.1,140,1,4,4,8
2024-08-05 18:45:24,Truck_9,-59.9919,-162.9143,188,delayed,22.4,78.0,Heavy,40,372,6,weather,98.0,237,1,8,0,18
2024-06-14 18:40:07,Truck_3,-47.5239,58.4771,298,delayed,19.6,76.1,Heavy,22,396,7,nan,65.0,230,1,6,4,18
2024-10-18 23:50:28,Truck_10,-39.8052,-126.4073,298,delayed,24.0,63.5,Detour,25,456,2,nan,78.9,147,1,10,4,23
2024-04-28 01:31:58,Truck_3,54.0537,-145.9922,326,delayed,20.0,56.6,Detour,17,260,6,weather,67.5,162,1,4,6,1
2024-11-11 08:44:54,Truck_6,7.0591,46.7188,354,delayed,18.4,77.5,Heavy,40,262,7,traffic,68.5,282,1,11,0,8
2024-09-13 10:52:43,Truck_4,-50.3633,99.5834,269,in transit,22.4,63.6,Detour,54,481,7,traffic,82.5,183,0,9,4,10
2024-06-14 17:14:20,Truck_4,51.9327,-102.4309,475,delivered,29.3,62.8,Clear,29,359,9,mechanical failure,95.1,122,0,6,4,17
2024-01-02 15:30:44,Truck_4,-36.487,14.5024,372,delayed,20.4,57.2,Clear,29,153,1,weather,78.2,221,1,1,1,15
2024-10-06 04:58:42,Truck_5,27.2654,-34.1042,201,in transit,26.0,51.5,Clear,40,429,4,weather,87.0,107,0,10,6,4
2024-06-04 16:47:14,Truck_7,15.2159,-55.6814,441,in transit,25.3,72.9,Clear,47,152,4,weather,67.4,256,0,6,1,16
2024-02-02 12:17:02,Truck_6,27.4437,43.3224,246,delayed,25.3,57.4,Clear,33,298,8,traffic,70.4,110,1,2,4,12
2024-06-22 07:42:17,Truck_10,-58.6928,165.8667,180,delayed,25.4,50.4,Heavy,32,246,2,mechanical failure,65.4,203,1,6,5,7
2024-03-01 14:48:13,Truck_9,-38.0737,56.0723,127,delayed,21.0,54.6,Detour,13,452,9,mechanical failure,79.0,299,1,3,4,14
2024-08-19 01:36:00,Truck_3,-50.6778,-102.041,246,delayed,20.8,79.2,Heavy,55,325,2,nan,80.5,271,1,8,0,1
2024-11-17 02:22:02,Truck_2,-88.776,-125.1628,470,delivered,21.5,51.0,Heavy,59,293,7,mechanical failure,86.6,113,1,11,6,2
2024-07-29 00:17:00,Truck_8,69.691,148.6549,386,delayed,25.9,71.6,Clear,36,193,10,weather,72.0,299,1,7,0,0
2024-05-17 21:00:51,Truck_8,-82.2616,-141.825,325,in transit,26.2,64.3,Clear,31,491,7,mechanical failure,60.7,290,0,5,4,21
2024-03-11 20:09:54,Truck_1,2.7286,-99.5442,432,in transit,25.9,65.8,Clear,42,265,8,nan,86.8,140,0,3,0,20
2024-07-18 05:42:03,Truck_7,84.2498,-60.8861,273,delayed,20.2,72.2,Clear,19,115,5,nan,68.8,238,1,7,3,5
2024-11-13 11:31:44,Truck_4,8.7621,-2.9218,492,delivered,21.6,78.3,Clear,58,122,9,nan,61.2,202,0,11,2,11
2024-01-01 11:37:57,Truck_4,-59.0753,68.4886,303,in transit,24.6,68.6,Detour,50,213,6,mechanical failure,97.1,297,0,1,0,11
2024-10-07 18:21:07,Truck_6,5.7218,-96.5806,270,in transit,28.1,73.6,Clear,57,283,2,mechanical failure,92.3,122,0,10,0,18
2024-07-16 16:39:04,Truck_4,-38.3158,-38.3257,382,delivered,21.6,50.5,Detour,31,160,8,weather,94.8,261,0,7,1,16
2024-04-13 17:33:52,Truck_4,-87.4042,-127.3269,197,delivered,23.3,53.5,Heavy,41,259,9,weather,91.3,211,1,4,5,17
2024-08-11 02:18:19,Truck_9,-77.3648,30.9744,368,in transit,25.0,60.7,Clear,37,382,5,weather,82.8,225,0,8,6,2
2024-01-19 00:15:26,Truck_7,-73.0477,124.7969,223,in transit,19.5,55.6,Clear,23,154,4,weather,62.9,217,0,1,4,0
2024-12-26 03:50:18,Truck_7,-27.576,-111.3158,340,delayed,25.9,75.3,Detour,18,424,7,weather,67.3,287,1,12,3,3
2024-01-10 12:44:17,Truck_10,49.9465,-30.0236,355,delivered,20.2,51.3,Clear,49,323,4,mechanical failure,72.6,100,0,1,2,12
2024-10-23 13:13:06,Truck_2,-50.6856,-9.6236,158,in transit,26.6,63.8,Heavy,51,199,4,nan,84.8,114,1,10,2,13
2024-07-31 19:53:22,Truck_10,84.1122,-87.899,126,delayed,25.1,58.0,Detour,47,291,7,traffic,92.3,123,1,7,2,19
2024-08-05 22:26:07,Truck_8,49.9197,79.4653,309,in transit,20.6,77.3,Clear,60,177,5,weather,69.2,271,0,8,0,22
2024-02-14 00:45:03,Truck_10,-44.6254,44.0876,171,delayed,22.6,69.9,Detour,26,104,2,weather,88.1,132,1,2,2,0
2024-12-14 00:45:10,Truck_6,-57.3005,-23.6888,403,in transit,29.6,63.0,Clear,12,197,4,nan,83.8,228,0,12,5,0
2024-07-16 08:12:29,Truck_6,-47.5698,-81.3143,181,delivered,25.9,69.1,Heavy,44,264,9,mechanical failure,69.9,223,1,7,1,8
2024-12-08 09:52:23,Truck_7,-80.2675,-80.5726,472,delayed,23.0,68.0,Heavy,34,365,3,traffic,87.8,294,1,12,6,9
2024-05-08 01:51:55,Truck_8,-70.3213,-61.9179,171,delivered,25.5,51.1,Detour,43,114,1,weather,92.5,149,0,5,2,1
2024-07-20 13:33:43,Truck_6,48.2512,-106.6383,204,delayed,19.2,58.0,Heavy,50,465,8,weather,85.2,133,1,7,5,13
2024-10-24 14:59:52,Truck_4,-74.6749,-159.7164,254,in transit,26.7,51.3,Detour,11,378,8,nan,90.6,208,0,10,3,14
2024-11-23 10:56:55,Truck_4,-46.0132,-8.5335,100,delayed,21.0,71.2,Clear,19,315,9,weather,82.2,100,1,11,5,10
2024-04-18 08:51:00,Truck_1,9.3294,-71.5299,211,delivered,23.7,66.7,Heavy,36,149,1,mechanical failure,60.7,256,1,4,3,8
2024-08-11 04:43:30,Truck_9,5.0095,-113.8279,145,delayed,18.2,62.2,Heavy,56,430,5,traffic,86.7,260,1,8,6,4
2024-10-09 13:29:04,Truck_6,-70.8094,75.1094,244,delivered,21.3,79.4,Heavy,22,312,9,nan,63.5,171,1,10,2,13
2024-12-21 15:26:10,Truck_1,-43.2472,163.3821,104,delivered,29.4,59.1,Detour,58,229,3,weather,82.9,283,0,12,5,15
2024-01-21 23:13:40,Truck_5,28.1016,167.1982,356,in transit,18.4,75.2,Clear,32,291,6,nan,90.7,206,0,1,6,23
2024-03-28 07:50:45,Truck_4,-56.2187,27.6037,114,in transit,26.8,62.1,Heavy,55,334,6,nan,85.2,202,1,3,3,7
2024-12-02 10:52:06,Truck_6,65.0538,-146.3887,404,delivered,19.0,76.2,Heavy,54,230,4,nan,83.7,171,1,12,0,10
2024-12-30 20:21:58,Truck_5,-30.299,153.4529,500,delivered,21.7,56.2,Detour,20,381,10,mechanical failure,90.7,222,0,12,0,20
2024-09-12 11:42:11,Truck_5,72.7626,105.821,375,delayed,23.0,76.3,Detour,49,131,4,nan,87.8,137,1,9,3,11
2024-10-24 23:03:49,Truck_8,61.8446,115.5236,361,in transit,22.3,66.8,Heavy,60,157,4,traffic,79.8,247,1,10,3,23
2024-03-07 21:52:21,Truck_3,-31.1792,-46.048,239,delayed,26.6,51.6,Detour,33,333,2,traffic,95.1,277,1,3,3,21
2024-01-03 13:08:23,Truck_10,-43.2004,134.8572,191,in transit,24.0,59.7,Clear,51,268,8,nan,97.0,111,0,1,2,13
2024-12-08 00:24:42,Truck_2,-79.6372,-111.7492,171,delayed,21.3,58.7,Detour,10,292,4,traffic,65.0,184,1,12,6,0
2024-09-13 08:58:09,Truck_5,66.838,-175.1681,113,delayed,28.9,56.3,Heavy,22,417,6,weather,60.8,142,1,9,4,8
2024-07-31 22:16:07,Truck_4,13.7736,12.9911,298,in transit,18.8,79.5,Detour,51,393,4,traffic,74.6,110,0,7,2,22
2024-11-25 22:59:58,Truck_8,-66.2696,-82.0579,184,delivered,26.0,59.6,Heavy,34,235,6,mechanical failure,66.7,299,1,11,0,22
2024-05-30 15:40:45,Truck_4,5.1238,-67.8583,298,delivered,18.9,65.9,Detour,41,269,2,nan,64.8,234,0,5,3,15
2024-03-05 20:59:12,Truck_3,-85.8715,-162.7167,439,delayed,25.1,66.1,Clear,46,151,4,nan,79.2,209,1,3,1,20
2024-08-20 15:30:04,Truck_3,86.2679,-50.7895,142,delayed,28.0,67.2,Heavy,49,458,8,traffic,92.5,224,1,8,1,15
2024-09-19 12:19:09,Truck_6,21.3104,-80.5292,202,delivered,18.5,69.5,Heavy,54,261,3,nan,62.5,213,1,9,3,12
2024-03-02 15:37:45,Truck_3,-2.2841,23.4152,418,delayed,29.6,67.4,Heavy,54,199,9,traffic,99.9,215,1,3,5,15
2024-02-24 23:02:05,Truck_4,-23.4709,54.5265,458,delayed,23.3,58.6,Heavy,43,372,10,mechanical failure,92.9,262,1,2,5,23
2024-03-05 11:20:37,Truck_8,44.5052,-178.7281,313,in transit,18.7,74.7,Heavy,16,284,3,mechanical failure,69.0,105,1,3,1,11
2024-03-04 23:34:51,Truck_9,-8.1413,92.8681,457,delayed,18.2,62.6,Detour,18,217,9,nan,97.8,199,1,3,0,23
2024-06-30 04:33:59,Truck_2,0.7118,108.5142,298,delivered,27.8,76.9,Heavy,18,414,5,nan,72.2,164,1,6,6,4
2024-12-02 10:19:46,Truck_4,43.2255,-143.0415,106,delayed,23.7,74.7,Heavy,14,442,4,mechanical failure,83.6,276,1,12,0,10
2024-08-14 11:03:17,Truck_6,61.8047,-72.1219,293,delivered,28.5,59.3,Clear,50,168,4,weather,67.2,199,0,8,2,11
2024-09-13 03:11:29,Truck_9,-42.6929,46.2525,301,delayed,19.2,57.6,Heavy,16,256,6,nan,65.4,148,1,9,4,3
2024-12-29 18:21:59,Truck_1,-78.0755,-11.8927,287,in transit,25.2,51.8,Detour,34,399,2,mechanical failure,85.0,124,0,12,6,18
2024-11-19 13:53:15,Truck_5,65.5547,-128.3673,237,in transit,23.4,53.3,Detour,38,109,2,mechanical failure,87.9,157,0,11,1,13
2024-05-27 07:26:13,Truck_1,-19.5574,-65.5493,258,in transit,25.2,67.6,Clear,32,484,7,traffic,98.8,191,0,5,0,7
2024-11-19 20:03:10,Truck_3,17.7083,-162.0043,480,in transit,27.1,76.3,Heavy,22,497,9,traffic,74.9,183,1,11,1,20
2024-09-18 23:04:24,Truck_8,-52.1686,-175.6269,441,in transit,22.6,53.3,Clear,29,343,3,mechanical failure,86.5,172,0,9,2,23
2024-12-16 02:17:00,Truck_6,-84.2375,76.9339,346,in transit,21.6,65.2,Clear,43,402,8,traffic,96.4,157,0,12,0,2
2024-09-29 19:01:01,Truck_2,-7.599,-78.7489,205,in transit,23.6,76.2,Heavy,41,324,2,nan,73.8,153,1,9,6,19
2024-03-29 01:23:19,Truck_2,36.621,97.2194,477,delayed,25.1,50.3,Detour,32,297,7,traffic,96.4,212,1,3,4,1
2024-07-26 10:09:34,Truck_9,-7.9899,-23.5723,355,delayed,19.8,60.9,Clear,24,226,9,weather,62.8,243,1,7,4,10
2024-12-19 10:36:22,Truck_4,-68.5749,106.2112,148,delivered,23.3,59.1,Detour,53,161,10,weather,65.7,189,0,12,3,10
2024-06-14 10:30:32,Truck_6,-86.6472,76.1641,190,delayed,27.8,62.2,Detour,41,238,2,nan,90.2,122,1,6,4,10
2024-01-06 05:22:59,Truck_10,-20.073,169.5863,356,delayed,24.8,70.0,Detour,37,345,3,traffic,84.0,245,1,1,5,5
2024-09-17 17:56:29,Truck_2,8.0303,137.6073,228,delivered,18.3,52.3,Clear,57,350,3,traffic,76.5,285,0,9,1,17
2024-12-29 17:13:45,Truck_6,-58.6706,162.7699,437,in transit,20.9,55.2,Clear,44,336,7,weather,88.6,118,0,12,6,17
2024-11-30 16:53:31,Truck_10,63.6092,-40.4852,295,delayed,20.3,68.6,Detour,29,249,6,nan,63.2,295,1,11,5,16
2024-10-20 11:54:15,Truck_3,69.9178,-25.7593,365,in transit,30.0,60.0,Clear,18,215,5,traffic,95.8,201,0,10,6,11
2024-06-08 16:49:23,Truck_10,27.3884,-85.6938,117,delayed,23.9,64.3,Clear,16,175,8,mechanical failure,73.9,270,1,6,5,16
2024-09-11 09:02:01,Truck_6,5.5363,-6.3698,202,delayed,25.9,62.3,Heavy,11,249,4,nan,98.0,131,1,9,2,9
2024-11-08 14:19:44,Truck_10,-47.9174,-44.4673,408,delayed,29.9,58.9,Heavy,25,390,8,nan,61.5,117,1,11,4,14
2024-06-15 14:24:59,Truck_2,-58.2884,-53.9833,277,in transit,18.2,75.1,Clear,60,122,10,nan,65.0,147,0,6,5,14
2024-05-16 01:51:29,Truck_10,44.4715,61.1203,430,delayed,25.0,53.4,Detour,30,251,4,mechanical failure,77.6,119,1,5,3,1
2024-03-26 14:40:33,Truck_7,-73.5735,153.529,451,delayed,21.3,67.2,Detour,24,187,8,nan,69.3,221,1,3,1,14
2024-04-05 15:36:59,Truck_8,-39.3967,15.6452,421,delivered,26.0,78.1,Heavy,29,379,5,traffic,81.0,118,1,4,4,15
2024-11-13 03:59:13,Truck_9,-46.8183,81.9142,175,in transit,29.6,66.0,Clear,34,467,9,weather,98.3,220,0,11,2,3
2024-06-13 01:08:32,Truck_2,57.3299,-54.7962,357,in transit,27.4,55.5,Detour,43,207,2,weather,60.5,111,0,6,3,1
