timestamp,asset_id,latitude,longitude,inventory_level,temperature,humidity,traffic_status,waiting_time,user_transaction_amount,user_purchase_frequency,asset_utilization,demand_forecast,logistics_delay,month,dow,hour,is_weekend_delivery,is_peak_season,asset_delay_rate_30d,shipment_status_delivered,shipment_status_in transit,logistics_delay_reason_traffic,logistics_delay_reason_weather
2024-04-26 07:24:41,Truck_8,70.9071,-64.7863,260,18.8,55.0,Detour,13,428,2,73.9,198,0,4,4,7,0,0,0.5333333333333333,True,False,False,True
2024-04-27 03:04:28,Truck_10,-86.6606,29.6786,361,29.7,62.2,Detour,35,131,9,61.8,253,1,4,5,3,1,0,0.5666666666666667,False,False,False,False
2024-04-27 09:13:01,Truck_5,82.9727,171.1469,317,26.5,52.7,Heavy,37,427,2,69.9,233,1,4,5,9,1,0,0.4444444444444444,False,False,True,False
2024-04-27 12:02:57,Truck_10,-26.3913,-155.6326,402,21.0,66.3,Clear,52,306,10,70.1,251,0,4,5,12,1,0,0.6,True,False,False,True
2024-04-27 15:33:04,Truck_8,-42.1652,-40.9587,497,24.1,77.5,Clear,39,319,10,60.0,224,0,4,5,15,1,0,0.5333333333333333,True,False,True,False
2024-04-28 01:31:58,Truck_3,54.0537,-145.9922,326,20.0,56.6,Detour,17,260,6,67.5,162,1,4,6,1,1,0,0.5666666666666667,False,False,False,True
2024-04-28 03:36:13,Truck_6,-16.8317,-114.4787,205,23.4,61.4,Clear,31,279,2,79.1,118,0,4,6,3,1,0,0.5,False,True,True,False
2024-04-28 12:38:55,Truck_8,40.3406,159.0723,134,24.1,68.2,Heavy,35,187,6,99.9,102,1,4,6,12,1,0,0.5,False,False,False,False
2024-04-28 21:23:34,Truck_10,75.7743,108.9425,457,25.5,75.9,Clear,21,315,3,83.4,248,0,4,6,21,1,0,0.6,False,True,True,False
2024-04-29 10:31:08,Truck_2,33.0027,-70.5854,407,29.6,64.3,Heavy,10,102,6,98.5,133,1,4,0,10,0,0,0.6333333333333333,False,True,False,False
2024-04-29 11:54:26,Truck_2,35.5141,90.8087,215,21.7,73.4,Detour,17,146,9,70.4,296,1,4,0,11,0,0,0.6333333333333333,False,False,False,False
2024-04-29 15:32:06,Truck_1,-79.2933,52.6196,412,20.2,65.0,Clear,14,230,2,72.9,249,1,4,0,15,0,0,0.5666666666666667,False,False,False,False
2024-04-30 04:58:58,Truck_5,-10.4792,-177.1239,479,23.7,77.9,Detour,56,276,7,83.7,272,0,4,1,4,0,0,0.4642857142857143,True,False,False,True
2024-04-30 11:53:17,Truck_9,5.4555,-147.5455,466,26.1,72.1,Detour,54,475,9,83.4,222,0,4,1,11,0,0,0.5357142857142857,False,True,False,False
2024-04-30 12:39:49,Truck_1,-11.3392,-69.3395,106,18.3,65.9,Heavy,53,244,2,99.5,125,1,4,1,12,0,0,0.5666666666666667,False,False,True,False
2024-04-30 14:49:18,Truck_5,10.2059,98.618,381,24.4,50.1,Heavy,54,243,6,61.5,278,1,4,1,14,0,0,0.4482758620689655,True,False,False,False
2024-04-30 18:44:12,Truck_9,-31.8174,59.5716,482,18.1,76.1,Heavy,54,203,10,74.1,112,1,4,1,18,0,0,0.5172413793103449,False,False,True,False
2024-04-30 19:31:45,Truck_8,67.8612,174.7961,473,24.8,61.7,Heavy,19,360,10,97.3,186,1,4,1,19,0,0,0.5,False,False,False,True
2024-04-30 20:36:22,Truck_8,-84.9601,17.4992,386,21.8,79.7,Detour,15,463,1,75.0,224,0,4,1,20,0,0,0.5333333333333333,False,True,True,False
2024-05-01 03:13:17,Truck_3,-76.0304,112.9276,130,21.6,60.9,Clear,48,479,8,83.3,173,0,5,2,3,0,0,0.6,True,False,True,False
2024-05-01 22:26:11,Truck_6,0.0414,-130.6505,172,18.2,79.9,Clear,46,258,3,60.1,154,0,5,2,22,0,0,0.4827586206896552,True,False,False,False
2024-05-02 02:33:56,Truck_4,-66.7517,161.45,353,20.5,52.0,Heavy,26,392,7,76.4,155,1,5,3,2,0,0,0.6333333333333333,False,True,True,False
2024-05-02 09:49:37,Truck_2,-6.8584,150.6127,154,28.6,66.8,Clear,18,384,9,60.4,263,0,5,3,9,0,0,0.6666666666666666,True,False,False,True
2024-05-02 11:14:44,Truck_9,83.1243,48.4325,146,29.0,55.5,Detour,52,414,10,82.3,228,1,5,3,11,0,0,0.5333333333333333,False,False,False,False
2024-05-03 03:34:28,Truck_9,60.8032,-179.5906,238,25.0,75.8,Heavy,26,330,9,99.2,165,1,5,4,3,0,0,0.5666666666666667,False,True,False,True
2024-05-03 22:24:53,Truck_10,-21.2573,12.4574,459,26.4,50.6,Heavy,17,222,9,94.9,265,1,5,4,22,0,0,0.5666666666666667,False,True,True,False
2024-05-04 10:52:10,Truck_3,-56.5959,153.5316,147,24.9,67.6,Heavy,57,157,4,62.1,261,1,5,5,10,1,0,0.6,True,False,True,False
2024-05-04 19:24:30,Truck_4,37.3932,53.447,209,29.4,57.8,Detour,34,319,4,85.0,208,1,5,5,19,1,0,0.6333333333333333,False,False,False,False
2024-05-05 05:42:10,Truck_10,45.2617,-152.3952,290,23.7,53.5,Detour,44,237,5,85.8,270,0,5,6,5,1,0,0.6,True,False,False,False
2024-05-06 07:22:22,Truck_3,-80.5883,-167.4673,269,27.7,57.5,Detour,54,288,6,89.8,116,0,5,0,7,0,0,0.6333333333333333,False,True,False,False
2024-05-06 09:16:38,Truck_9,-85.8283,163.4575,439,26.4,71.3,Clear,41,491,7,67.4,273,0,5,0,9,0,0,0.5666666666666667,True,False,True,False
2024-05-06 23:58:14,Truck_4,37.5523,145.1973,437,29.1,76.5,Clear,46,122,10,73.6,111,0,5,0,23,0,0,0.6666666666666666,False,True,False,False
2024-05-07 08:15:24,Truck_4,87.7793,-108.9268,144,25.8,65.6,Detour,23,362,10,88.9,199,1,5,1,8,0,0,0.6333333333333333,False,False,True,False
2024-05-07 12:49:54,Truck_2,77.436,42.529,249,24.3,78.8,Heavy,13,125,2,78.7,165,1,5,1,12,0,0,0.6666666666666666,True,False,False,False
2024-05-08 01:51:55,Truck_8,-70.3213,-61.9179,171,25.5,51.1,Detour,43,114,1,92.5,149,0,5,2,1,0,0,0.5333333333333333,True,False,False,True
2024-05-08 02:13:49,Truck_8,-24.1694,30.0335,170,26.4,51.6,Detour,47,278,3,96.4,105,1,5,2,2,0,0,0.5,False,False,False,False
2024-05-08 03:54:27,Truck_10,84.3451,-106.877,453,21.8,66.4,Clear,48,305,2,68.9,212,1,5,2,3,0,0,0.5666666666666667,False,False,False,False
2024-05-08 10:09:06,Truck_6,-43.4171,160.8423,128,23.0,69.7,Clear,30,462,8,76.7,105,1,5,2,10,0,0,0.4666666666666667,False,False,False,False
2024-05-09 04:02:20,Truck_7,-68.3712,-65.9802,107,21.9,74.1,Heavy,51,413,1,84.9,257,1,5,3,4,0,0,0.6,False,False,False,True
2024-05-09 18:49:33,Truck_10,10.2078,36.857,100,21.9,72.1,Detour,22,413,1,67.5,145,0,5,3,18,0,0,0.5666666666666667,False,True,False,True
2024-05-10 06:01:32,Truck_5,6.7867,-133.6343,356,18.9,71.7,Clear,25,368,1,66.1,228,0,5,4,6,0,0,0.4666666666666667,True,False,True,False
2024-05-10 22:14:19,Truck_10,86.3368,29.4478,448,23.4,59.9,Detour,41,120,10,70.8,150,1,5,4,22,0,0,0.5666666666666667,False,False,False,True
2024-05-11 05:18:46,Truck_7,86.6678,-139.6955,330,26.9,62.9,Detour,47,382,6,90.3,115,0,5,5,5,1,0,0.6,True,False,False,True
2024-05-11 12:13:27,Truck_5,20.6546,79.9499,194,22.9,69.7,Clear,11,140,4,84.7,293,0,5,5,12,1,0,0.43333333333333335,False,True,False,True
2024-05-12 13:40:05,Truck_3,43.7523,149.8334,197,20.0,69.6,Detour,42,314,3,87.2,201,0,5,6,13,1,0,0.6333333333333333,False,True,True,False
2024-05-12 17:51:01,Truck_9,-47.154,6.9021,290,27.6,71.8,Heavy,50,460,7,95.9,118,1,5,6,17,1,0,0.5666666666666667,False,True,False,False
2024-05-12 20:36:13,Truck_6,71.1182,-120.1134,268,20.3,78.1,Detour,30,102,6,91.7,132,1,5,6,20,1,0,0.4666666666666667,False,False,False,True
2024-05-12 21:29:39,Truck_8,-28.8542,119.5019,309,22.8,52.8,Clear,19,101,2,85.5,242,0,5,6,21,1,0,0.5333333333333333,True,False,False,False
2024-05-13 03:20:21,Truck_1,-55.4768,18.2551,261,22.5,78.4,Clear,41,209,6,71.8,240,1,5,0,3,0,0,0.5666666666666667,False,False,False,False
2024-05-13 09:05:25,Truck_7,81.79,-52.7516,362,18.3,57.6,Heavy,58,437,8,66.8,123,1,5,0,9,0,0,0.6,True,False,False,False
2024-05-13 14:10:55,Truck_8,40.5478,147.0261,494,19.2,58.4,Clear,52,231,10,89.5,201,1,5,0,14,0,0,0.5333333333333333,False,False,False,True
2024-05-14 13:25:22,Truck_6,-8.4586,44.4779,342,22.6,55.5,Detour,35,119,3,73.9,199,0,5,1,13,0,0,0.5,False,True,False,False
2024-05-16 01:51:29,Truck_10,44.4715,61.1203,430,25.0,53.4,Detour,30,251,4,77.6,119,1,5,3,1,0,0,0.5666666666666667,False,False,False,False
2024-05-16 07:34:11,Truck_2,-21.308,-14.9017,277,23.5,63.9,Heavy,11,292,8,67.5,234,1,5,3,7,0,0,0.6666666666666666,False,True,False,True
2024-05-16 20:34:06,Truck_9,-12.2288,-74.7801,212,20.6,50.5,Clear,41,498,5,94.1,162,0,5,3,20,0,0,0.5666666666666667,True,False,False,False
2024-05-17 11:54:58,Truck_5,-11.6172,47.739,135,24.7,67.1,Heavy,26,380,7,64.6,109,1,5,4,11,0,0,0.43333333333333335,False,False,True,False
2024-05-17 19:53:30,Truck_2,81.1,113.2247,224,26.4,75.4,Detour,23,234,4,86.6,131,1,5,4,19,0,0,0.6666666666666666,False,False,False,False
2024-05-17 21:00:51,Truck_8,-82.2616,-141.825,325,26.2,64.3,Clear,31,491,7,60.7,290,0,5,4,21,0,0,0.5666666666666667,False,True,False,False
2024-05-18 10:00:52,Truck_10,-36.8549,164.7618,483,29.2,65.0,Heavy,57,167,8,96.8,245,1,5,5,10,1,0,0.6,False,True,False,False
2024-05-18 14:34:50,Truck_3,62.9549,134.6387,177,24.7,70.6,Heavy,58,301,1,82.7,254,1,5,5,14,1,0,0.6333333333333333,False,True,False,False
2024-05-19 11:10:13,Truck_2,57.555,179.2349,448,21.5,55.7,Heavy,55,500,2,86.7,173,1,5,6,11,1,0,0.6666666666666666,False,True,False,False
2024-05-21 02:30:18,Truck_1,-75.6177,-156.976,216,26.9,67.2,Detour,35,181,10,86.2,185,0,5,1,2,0,0,0.5666666666666667,False,True,False,True
2024-05-21 02:33:29,Truck_8,-14.7713,-117.3565,345,21.3,53.6,Clear,35,388,4,83.5,159,1,5,1,2,0,0,0.5333333333333333,False,False,False,True
2024-05-22 03:32:11,Truck_8,-49.145,-120.0898,399,20.1,74.2,Detour,54,317,8,88.2,143,1,5,2,3,0,0,0.5333333333333333,False,False,False,False
2024-05-22 04:50:14,Truck_1,-10.9298,-89.0306,247,18.3,56.7,Heavy,60,194,6,66.8,192,1,5,2,4,0,0,0.5666666666666667,False,False,False,False
2024-05-23 15:33:36,Truck_2,45.8603,148.4775,179,25.5,75.8,Clear,19,139,9,83.5,282,0,5,3,15,0,0,0.6666666666666666,True,False,True,False
2024-05-23 20:20:51,Truck_6,77.998,-97.0043,272,19.0,72.1,Detour,32,113,6,94.9,119,0,5,3,20,0,0,0.4666666666666667,False,True,False,False
2024-05-23 22:03:43,Truck_5,46.7637,-146.4348,268,23.9,79.2,Clear,41,295,9,69.5,146,0,5,3,22,0,0,0.4666666666666667,True,False,False,False
2024-05-23 23:23:37,Truck_5,-71.1004,-147.757,318,25.5,64.3,Heavy,15,215,8,69.1,158,1,5,3,23,0,0,0.4666666666666667,False,False,True,False
2024-05-24 00:02:16,Truck_6,63.5554,151.4083,187,18.9,60.3,Clear,34,223,1,85.3,197,1,5,4,0,0,0,0.43333333333333335,False,False,False,True
2024-05-25 03:48:33,Truck_4,-50.7255,49.2993,443,23.6,66.6,Detour,42,333,9,93.1,143,0,5,5,3,1,0,0.6333333333333333,True,False,True,False
2024-05-25 08:22:12,Truck_8,9.1346,9.0052,320,24.3,77.0,Clear,56,410,3,73.4,141,0,5,5,8,1,0,0.5666666666666667,False,True,True,False
2024-05-25 08:35:36,Truck_8,23.9115,179.0046,194,24.9,57.9,Detour,10,220,3,77.3,172,1,5,5,8,1,0,0.5333333333333333,False,False,False,False
2024-05-26 01:53:03,Truck_1,-49.5057,174.3533,385,24.3,59.4,Clear,37,239,3,88.3,148,0,5,6,1,1,0,0.6,False,True,False,False
2024-05-26 14:30:07,Truck_1,25.1355,-2.6802,469,26.2,65.0,Clear,19,477,2,96.9,206,0,5,6,14,1,0,0.6,False,True,False,False
2024-05-27 05:13:33,Truck_2,-9.2287,107.9306,329,25.0,51.2,Detour,53,233,5,67.2,188,0,5,0,5,0,0,0.6666666666666666,True,False,False,False
2024-05-27 07:26:13,Truck_1,-19.5574,-65.5493,258,25.2,67.6,Clear,32,484,7,98.8,191,0,5,0,7,0,0,0.5666666666666667,False,True,True,False
2024-05-27 08:38:06,Truck_6,-66.0724,48.2597,145,18.8,62.6,Detour,14,408,9,81.3,138,0,5,0,8,0,0,0.4666666666666667,True,False,False,True
2024-05-27 09:56:34,Truck_6,-33.9378,-176.3102,324,27.7,54.8,Clear,46,344,10,70.7,105,0,5,0,9,0,0,0.43333333333333335,False,True,True,False
2024-05-27 10:59:49,Truck_6,3.8431,91.0078,274,19.3,51.4,Heavy,57,279,10,75.3,127,1,5,0,10,0,0,0.43333333333333335,False,False,False,False
2024-05-27 19:21:26,Truck_1,-84.5861,-56.9044,171,28.8,59.3,Clear,56,437,10,99.6,235,0,5,0,19,0,0,0.5333333333333333,False,True,False,False
2024-05-28 06:29:51,Truck_10,87.5129,-65.0922,224,21.7,78.5,Clear,20,428,7,72.4,287,1,5,1,6,0,0,0.6333333333333333,False,False,False,False
2024-05-28 16:24:39,Truck_4,-85.6005,35.8883,271,23.6,74.2,Clear,30,214,5,72.1,132,0,5,1,16,0,0,0.6,False,True,True,False
2024-05-29 06:49:50,Truck_9,-40.8724,-42.3243,213,20.2,63.7,Clear,16,248,10,68.8,136,1,5,2,6,0,0,0.5666666666666667,False,False,False,False
2024-05-29 19:41:42,Truck_2,53.0221,110.4363,249,21.4,56.6,Detour,49,398,10,67.3,279,0,5,2,19,0,0,0.6333333333333333,False,True,False,False
2024-05-30 01:04:50,Truck_4,-68.8006,159.004,148,25.0,60.7,Clear,43,196,4,64.6,240,0,5,3,1,0,0,0.6,True,False,False,False
2024-05-30 08:29:11,Truck_10,-81.2116,13.9727,105,27.1,59.8,Clear,36,409,7,75.7,290,1,5,3,8,0,0,0.6666666666666666,False,False,True,False
2024-05-30 11:30:34,Truck_3,51.1598,-170.9311,354,26.9,65.5,Heavy,14,245,4,73.4,151,1,5,3,11,0,0,0.6333333333333333,True,False,False,False
2024-05-30 15:40:45,Truck_4,5.1238,-67.8583,298,18.9,65.9,Detour,41,269,2,64.8,234,0,5,3,15,0,0,0.6,True,False,False,False
2024-05-30 23:00:59,Truck_9,-53.6993,79.0096,251,22.8,62.9,Heavy,52,173,3,72.9,268,1,5,3,23,0,0,0.5666666666666667,False,False,False,False
2024-05-31 03:05:32,Truck_3,49.4007,-106.1531,252,28.0,66.5,Detour,44,298,6,72.8,150,1,5,4,3,0,0,0.6333333333333333,False,False,True,False
2024-05-31 15:07:16,Truck_1,-20.0991,20.1825,224,20.2,58.9,Heavy,34,166,6,84.6,105,1,5,4,15,0,0,0.5,False,False,False,False
2024-05-31 23:20:31,Truck_2,49.7212,179.2025,227,26.1,65.7,Detour,47,247,8,77.8,135,0,5,4,23,0,0,0.6333333333333333,True,False,True,False
2024-06-01 00:41:56,Truck_6,21.8816,128.7922,348,25.8,62.9,Detour,24,352,6,96.5,164,1,6,5,0,1,0,0.43333333333333335,False,False,False,True
2024-06-01 20:00:16,Truck_4,18.1183,116.4939,187,23.3,71.7,Heavy,10,209,10,97.2,151,1,6,5,20,1,0,0.5666666666666667,False,False,True,False
2024-06-02 00:24:04,Truck_8,-75.598,11.134,480,24.9,77.8,Heavy,53,318,3,69.5,181,1,6,6,0,1,0,0.5333333333333333,False,True,False,False
2024-06-02 09:09:21,Truck_4,-49.1811,-94.1515,171,21.3,66.1,Clear,57,125,8,98.9,249,0,6,6,9,1,0,0.5666666666666667,True,False,False,False
2024-06-02 10:54:33,Truck_7,-36.2517,72.4728,108,27.9,65.6,Heavy,46,138,4,82.7,173,1,6,6,10,1,0,0.6,True,False,True,False
2024-06-02 19:16:49,Truck_8,30.7119,111.5767,167,23.8,71.6,Clear,55,416,8,60.7,263,1,6,6,19,1,0,0.5333333333333333,False,False,True,False
2024-06-03 09:40:42,Truck_10,30.8916,173.4833,245,22.0,61.2,Detour,22,480,6,89.3,284,0,6,0,9,0,0,0.7,True,False,False,True
2024-06-03 20:17:37,Truck_8,-54.3571,-133.1938,276,19.6,53.4,Heavy,38,408,2,89.2,118,1,6,0,20,0,0,0.5666666666666667,True,False,True,False
2024-06-04 16:47:14,Truck_7,15.2159,-55.6814,441,25.3,72.9,Clear,47,152,4,67.4,256,0,6,1,16,0,0,0.6,False,True,False,True
2024-06-05 07:32:41,Truck_8,-7.1543,-132.8372,381,18.0,53.0,Clear,25,398,9,94.6,100,0,6,2,7,0,0,0.6,True,False,False,True
2024-06-05 08:51:03,Truck_9,-56.8231,71.5841,201,27.5,53.1,Clear,10,169,3,65.1,242,0,6,2,8,0,0,0.5666666666666667,False,True,False,False
2024-06-05 18:09:34,Truck_6,-86.0858,117.8697,100,22.3,72.3,Detour,43,256,5,92.8,101,0,6,2,18,0,0,0.43333333333333335,False,True,False,False
2024-06-05 19:19:16,Truck_3,-22.1005,-38.8449,484,29.1,54.7,Detour,48,320,7,84.6,118,0,6,2,19,0,0,0.6333333333333333,True,False,False,True
2024-06-06 04:02:08,Truck_1,-9.7179,-117.0145,391,25.5,73.7,Detour,31,472,10,77.2,109,0,6,3,4,0,0,0.5333333333333333,False,True,False,True
2024-06-06 22:52:41,Truck_3,-0.9333,124.8495,305,27.4,50.8,Clear,34,474,1,82.0,226,1,6,3,22,0,0,0.6333333333333333,False,False,False,False
2024-06-07 06:45:59,Truck_3,-6.2311,173.6264,402,27.0,74.2,Heavy,17,155,10,73.4,281,1,6,4,6,0,0,0.6333333333333333,True,False,True,False
2024-06-07 10:37:34,Truck_5,75.223,158.8602,177,19.9,58.4,Clear,57,335,5,98.6,283,1,6,4,10,0,0,0.4666666666666667,False,False,False,True
2024-06-08 09:09:10,Truck_4,72.3311,-105.9002,312,19.1,52.0,Detour,50,263,2,87.6,123,1,6,5,9,1,0,0.5333333333333333,False,False,False,False
2024-06-08 16:49:23,Truck_10,27.3884,-85.6938,117,23.9,64.3,Clear,16,175,8,73.9,270,1,6,5,16,1,0,0.6666666666666666,False,False,False,False
2024-06-09 06:11:00,Truck_8,-20.984,-125.2428,316,19.8,70.6,Detour,18,194,4,95.8,240,1,6,6,6,1,0,0.6,False,False,False,False
2024-06-09 17:12:12,Truck_4,-49.6846,-63.2892,257,23.1,59.1,Clear,56,451,3,93.8,248,1,6,6,17,1,0,0.5333333333333333,False,False,False,True
2024-06-10 09:00:08,Truck_7,68.1545,43.8007,246,22.0,58.1,Heavy,54,128,7,61.0,265,1,6,0,9,0,0,0.5666666666666667,False,True,True,False
2024-06-11 04:47:07,Truck_8,35.7913,6.3765,495,20.6,71.5,Heavy,32,166,2,62.5,282,1,6,1,4,0,0,0.6,True,False,False,True
2024-06-11 08:04:09,Truck_4,-63.2064,30.0818,118,21.8,52.1,Clear,19,421,8,99.1,284,1,6,1,8,0,0,0.5333333333333333,False,False,False,False
2024-06-11 23:38:53,Truck_2,-16.3804,-119.0546,459,27.2,78.5,Heavy,22,323,7,87.3,271,1,6,1,23,0,0,0.6333333333333333,False,True,False,False
2024-06-12 02:49:27,Truck_6,64.0395,-151.7045,336,27.4,58.9,Detour,49,100,10,70.7,236,0,6,2,2,0,0,0.43333333333333335,False,True,False,True
2024-06-12 09:44:35,Truck_5,25.3254,132.6264,231,19.4,66.6,Heavy,32,289,8,77.6,240,1,6,2,9,0,0,0.4666666666666667,True,False,False,False
2024-06-13 00:29:04,Truck_1,44.2477,175.0702,143,21.6,64.1,Detour,32,307,10,64.0,168,0,6,3,0,0,0,0.5333333333333333,True,False,True,False
2024-06-13 01:08:32,Truck_2,57.3299,-54.7962,357,27.4,55.5,Detour,43,207,2,60.5,111,0,6,3,1,0,0,0.6333333333333333,False,True,False,True
2024-06-13 04:47:01,Truck_6,-48.053,-175.0849,340,27.9,69.1,Clear,32,162,2,90.9,300,0,6,3,4,0,0,0.4,False,True,False,True
2024-06-13 13:04:28,Truck_2,-35.6424,-106.7595,415,22.2,65.8,Heavy,18,287,2,61.1,256,1,6,3,13,0,0,0.6333333333333333,False,False,True,False
2024-06-14 10:30:32,Truck_6,-86.6472,76.1641,190,27.8,62.2,Detour,41,238,2,90.2,122,1,6,4,10,0,0,0.4,False,False,False,False
2024-06-14 17:14:20,Truck_4,51.9327,-102.4309,475,29.3,62.8,Clear,29,359,9,95.1,122,0,6,4,17,0,0,0.5333333333333333,True,False,False,False
2024-06-14 18:40:07,Truck_3,-47.5239,58.4771,298,19.6,76.1,Heavy,22,396,7,65.0,230,1,6,4,18,0,0,0.6333333333333333,False,False,False,False
2024-06-15 00:46:44,Truck_4,15.5281,-170.3941,302,24.6,60.6,Heavy,30,431,3,76.0,127,1,6,5,0,1,0,0.5333333333333333,False,False,False,False
2024-06-15 02:50:21,Truck_7,68.1229,9.8155,382,20.6,72.8,Heavy,10,128,1,79.2,157,1,6,5,2,1,0,0.5666666666666667,True,False,False,True
2024-06-15 11:59:39,Truck_5,88.5686,-161.7382,450,18.7,56.4,Detour,12,140,8,61.9,160,1,6,5,11,1,0,0.5,False,False,False,False
2024-06-15 14:24:59,Truck_2,-58.2884,-53.9833,277,18.2,75.1,Clear,60,122,10,65.0,147,0,6,5,14,1,0,0.6666666666666666,False,True,False,False
2024-06-16 11:37:07,Truck_4,-82.4812,139.058,481,24.0,72.5,Detour,34,152,4,79.8,299,0,6,6,11,1,0,0.5666666666666667,True,False,False,False
2024-06-17 02:43:31,Truck_4,-59.1914,-125.4515,414,18.3,76.4,Detour,42,332,10,66.3,249,1,6,0,2,0,0,0.5666666666666667,False,False,True,False
2024-06-17 07:59:24,Truck_9,79.1172,178.4934,422,19.6,53.3,Heavy,40,205,5,86.1,242,1,6,0,7,0,0,0.5666666666666667,False,False,False,True
2024-06-17 12:40:13,Truck_6,63.7701,163.2651,193,22.1,68.2,Heavy,29,231,3,69.7,198,1,6,0,12,0,0,0.4,False,False,False,True
2024-06-17 14:27:56,Truck_6,-71.8307,-53.6072,274,21.5,74.0,Heavy,23,448,5,74.7,200,1,6,0,14,0,0,0.4,True,False,False,False
2024-06-17 14:43:11,Truck_9,0.4055,97.6022,266,23.5,60.2,Heavy,57,108,2,65.5,202,1,6,0,14,0,0,0.6,True,False,True,False
2024-06-18 12:57:05,Truck_6,4.8496,-60.7988,277,29.3,50.7,Heavy,24,242,2,93.4,271,1,6,1,12,0,0,0.4,True,False,False,False
2024-06-20 08:17:55,Truck_1,-11.1333,-40.0454,316,26.8,53.5,Clear,35,402,10,93.6,206,1,6,3,8,0,0,0.5,False,False,False,False
2024-06-20 11:18:46,Truck_1,-56.0674,82.9431,410,28.9,60.3,Clear,32,436,1,77.2,272,0,6,3,11,0,0,0.5,True,False,False,False
2024-06-20 13:30:09,Truck_6,-63.6304,164.185,208,22.5,65.9,Heavy,38,462,7,83.1,193,1,6,3,13,0,0,0.43333333333333335,False,False,False,True
2024-06-20 13:57:57,Truck_10,59.3783,74.9628,300,27.4,52.8,Detour,35,431,10,81.2,120,0,6,3,13,0,0,0.7,True,False,False,False
2024-06-21 04:12:55,Truck_6,25.5135,-147.3897,117,29.7,63.7,Clear,17,159,8,77.0,106,0,6,4,4,0,0,0.43333333333333335,False,True,False,False
2024-06-21 10:02:05,Truck_3,48.9598,-160.9134,165,28.8,51.6,Heavy,49,410,8,88.4,291,1,6,4,10,0,0,0.6333333333333333,False,False,False,False
2024-06-21 20:31:34,Truck_7,84.0872,85.2383,186,24.1,72.0,Detour,26,131,4,68.2,189,1,6,4,20,0,0,0.6,False,False,False,False
2024-06-22 06:59:47,Truck_8,-61.1518,140.8152,407,19.9,50.7,Heavy,55,421,1,87.2,237,1,6,5,6,1,0,0.6333333333333333,False,True,False,False
2024-06-22 07:42:17,Truck_10,-58.6928,165.8667,180,25.4,50.4,Heavy,32,246,2,65.4,203,1,6,5,7,1,0,0.6666666666666666,False,False,False,False
2024-06-22 13:26:02,Truck_6,-33.8378,73.3221,310,18.7,54.7,Clear,52,232,9,72.6,113,0,6,5,13,1,0,0.43333333333333335,False,True,True,False
2024-06-23 03:05:18,Truck_7,-8.6011,-63.1274,377,22.7,75.5,Clear,59,445,7,99.1,272,0,6,6,3,1,0,0.6,False,True,False,False
2024-06-23 22:08:31,Truck_6,52.1635,10.8296,328,29.8,53.5,Clear,54,144,6,78.0,158,0,6,6,22,1,0,0.4,True,False,False,True
2024-06-24 01:25:10,Truck_7,79.2334,166.4549,179,20.6,53.6,Heavy,36,480,7,72.1,246,1,6,0,1,0,0,0.6,True,False,False,False
2024-06-25 00:01:12,Truck_9,43.3353,-12.0683,422,20.0,62.9,Heavy,14,184,9,64.0,248,1,6,1,0,0,0,0.6333333333333333,True,False,True,False
2024-06-25 01:52:28,Truck_9,27.4253,90.1386,433,24.0,77.8,Clear,37,173,9,89.6,143,1,6,1,1,0,0,0.6666666666666666,False,False,False,True
2024-06-25 02:26:25,Truck_3,-22.427,108.2306,435,25.8,78.6,Heavy,22,220,7,90.8,101,1,6,1,2,0,0,0.6666666666666666,True,False,True,False
2024-06-25 02:35:14,Truck_9,78.3252,15.2758,421,26.3,68.8,Heavy,53,128,6,76.6,100,1,6,1,2,0,0,0.7,False,False,False,False
2024-06-25 12:15:28,Truck_9,-4.5863,71.7337,319,18.0,63.6,Detour,23,473,7,83.0,187,1,6,1,12,0,0,0.7,False,False,False,True
2024-06-26 08:09:13,Truck_7,-76.307,5.0298,488,25.2,63.9,Heavy,19,219,4,100.0,184,1,6,2,8,0,0,0.6333333333333333,True,False,False,True
2024-06-26 09:25:46,Truck_7,-85.0916,68.3039,142,28.4,67.3,Detour,30,181,6,84.3,104,1,6,2,9,0,0,0.6333333333333333,False,False,False,True
2024-06-26 11:19:42,Truck_5,3.0051,-89.4957,424,23.2,50.2,Clear,55,385,9,83.2,228,0,6,2,11,0,0,0.5333333333333333,True,False,False,True
2024-06-26 19:58:52,Truck_2,84.0215,75.4829,236,19.4,57.2,Heavy,13,368,2,83.7,276,1,6,2,19,0,0,0.6333333333333333,True,False,False,True
2024-06-26 20:47:39,Truck_8,-48.8409,171.332,233,25.3,52.8,Detour,19,123,7,92.3,192,1,6,2,20,0,0,0.6333333333333333,False,False,False,True
2024-06-27 16:27:20,Truck_2,-15.8011,138.7785,426,22.0,73.1,Clear,29,392,5,94.6,236,0,6,3,16,0,0,0.6333333333333333,False,True,False,False
2024-06-28 07:17:35,Truck_9,-1.8123,-156.207,474,29.2,66.1,Heavy,26,318,5,96.2,110,1,6,4,7,0,0,0.7,False,False,False,True
2024-06-29 05:20:24,Truck_2,-82.8546,7.876,177,19.2,70.1,Clear,57,141,4,86.6,249,1,6,5,5,1,0,0.6,False,False,False,True
2024-06-29 09:51:14,Truck_3,-28.9152,114.375,416,20.7,69.1,Detour,32,139,6,91.7,221,0,6,5,9,1,0,0.6666666666666666,True,False,False,False
